,url_len,path_len,num_dots,path_dots,num_hyphens,num_underscores,num_at,num_qmark,num_equal,num_amp,num_percent,num_digits,num_letters,num_subdirs,num_frag,num_special,num_repeating,num_upper,num_non_ascii,num_slashes,num_params,ratio_digits,ratio_letters,url_entropy,ip_flag,subdomain_parts,has_multi_subdomain,tld_len,risky_tld,https_flag,shortened,sus_words,brand_mismatch,puny,susp_ext,suspicious_port,max_consonants,max_vowels,max_digits,leet_speak_score,homoglyph_suspicious,encoding_ratio,punycode_suspicious,subdomain_spam_score,visual_brand_similarity,brand_in_domain,leet_in_domain,brand_hyphen_suspicious,domain_len,domain_digit_ratio,max_domain_digits,path_depth,has_redirect,double_slash_in_path,abnormal_subdomain,http_no_brand_no_age,leet_brand_score,label
leet_in_domain,-0.007211712494788745,-0.03885637442840107,0.016333607264520638,0.011875072997898495,-0.002616379458633941,-0.013874705855005286,0.0031073580208277013,-0.003261000048742687,-0.015088269462889084,-0.01269852581326407,-0.0020538544944898153,0.04189666495948574,-0.015911227444318464,-0.024919834708275215,0.011092601673162903,0.005017888493854084,-0.0003645410695305122,,0.004181669841688526,-0.029096058936706116,-0.013293221095120189,0.21323020370229248,-0.22774300559510827,0.022675598906060097,,0.006055620267051691,-0.015860213731360373,0.026526601695397764,0.08365348651312406,0.010468937380225026,-0.025370971455383945,0.03124607253832258,-0.01572854533471933,0.06738141550703453,0.041689240321932566,-0.004073693859291138,-0.0019005719599804207,-0.031238103771676705,0.13267211841896448,0.5152591683040595,0.0027980862535367463,0.0035058210818804843,0.06969567123621008,-0.013316049722151592,0.020524356653919933,-0.01947635444737436,1.0,-0.01751501639726806,0.02024243484398943,0.7400559420875028,0.7512796947401938,-0.04112671904005948,-0.001393479000346404,0.002629014634100461,-0.021595098251065117,0.05077727831241518,0.18261442824491175,0.0796054015052951
brand_hyphen_suspicious,-0.009402657997760066,-0.0270552260348817,-0.03610189382240408,-0.01642061371522122,0.012957663764599335,-0.019051262674665715,-0.004982025997147169,-0.00847305183139008,-0.013734361193832454,-0.01158060398616564,-0.005140444689702142,-0.019308567840893843,-0.006190366207184398,-0.027913758453805674,-0.004024847037927622,-0.010192524952484319,-0.006423029394347425,,-0.0009115772468310783,-0.01287428095360979,-0.013107487617569087,-0.04800618134180531,0.051571688200044125,-0.007838026955566506,,-0.04520438502117924,-0.011674219156829924,0.005299814565466196,0.27177543647301805,-0.058925600158342605,-0.008782586026232355,0.3611833340154136,0.5067437550390653,-0.0022560119698339627,-0.007147047942024914,-0.003290746227386536,-0.03762645455979818,-0.021512298163170053,-0.0451534329980453,-0.01944627285346796,-0.00047544293955081754,-0.004706457814106053,-0.002178630929181587,-0.008846700506430171,0.07392364602753557,0.5535053965255575,-0.01751501639726806,1.0,0.11027997448001046,-0.0174781705279108,-0.014339161872625803,-0.010966075210191516,0.05900452660396117,-0.002205272747479488,-0.00934498685328267,0.2932615413005782,0.0031444552922679924,0.08328025707908808
domain_len,0.04530904898848594,0.03513315469169508,-0.007694949198758061,0.13653397982360715,0.08782552114067772,0.0034524050685217343,0.015527641357682509,0.007306233791512706,0.005960816518607908,0.009317418340088772,-0.014319929003587948,0.010656704398479891,0.04982223319424728,0.03964953143243655,-0.004448589759087013,0.0025073946966920075,0.006447968153189425,,-0.003353143940784232,0.024444303160410207,0.009949577111662701,-0.047573500353556786,0.2567157721791986,0.12189591264353361,,-0.1905258425834073,-0.09864089197426619,0.1552520567651543,0.07909289752616036,-0.2626032662565316,-0.12939451786191863,0.114228703119457,0.12197823268776642,0.02670685661450139,0.006002875140693763,0.016544310754458412,-0.11046832205600958,0.08651602152300505,-0.019539260191218415,-0.08879616299416775,-0.004631684354847132,-0.010916395744672758,0.028873742354086494,-0.06922376632872569,0.10223312844119735,0.13221177572467332,0.02024243484398943,0.11027997448001046,1.0,-0.06268069572007474,0.052099347409706245,0.02809874708719567,0.01829907520452411,0.00941255456180273,-0.10084378075492895,0.13668623724956674,0.029461542268711578,-0.020369436503664472
domain_digit_ratio,-0.006768918653504033,-0.054152750767535784,0.04407578247905989,0.021968394721330494,-0.015180453323477946,-0.022989785947041444,-0.00046032876078841455,-0.014304445013936495,-0.025494278940678634,-0.01984258073627476,-0.002990464798044587,0.0774064809893608,-0.021265501464240884,-0.05127951255851117,0.01228693312428843,-0.009174849724947046,0.003060821219275077,,0.004797179503246112,-0.053062282378693884,-0.0239832793137243,0.3385922437179321,-0.33861938448862766,0.05144242238684556,,0.06947234539990828,-0.003916937288853674,0.022971124882485663,0.06517443185411427,0.060837079076712604,-0.023886745176567657,-0.012142831853476447,-0.023672465692786714,0.022035311461092395,0.026204335474075375,-0.00427545079647909,0.014549234520243535,-0.037823323884472806,0.20234793287242292,0.7580821817558887,0.006128589643966341,-0.002458819205793016,0.02345212131534578,-0.007302282703678368,-0.0002686773046864112,-0.02514781972046478,0.7400559420875028,-0.0174781705279108,-0.06268069572007474,1.0,0.8597565000660565,-0.06317279001115221,-0.006878577500732575,-0.0007779666344116424,0.1929031297489913,0.011716282754200762,0.03662026606379738,0.10970890242968777
max_domain_digits,-0.006365877047473371,-0.053904071447082064,0.025816088813014795,-0.006026989674386329,-0.0009849747760338097,-0.022201561311601305,-0.0010965791604913204,-0.01083104319122064,-0.020531225183532908,-0.014979806295186835,-0.00438688802780534,0.05999343450723196,-0.01755959749387044,-0.045630085612251764,0.00517259823618174,-0.004873872933485719,0.0020679453733670134,,0.00259393767338491,-0.057178065056415456,-0.01821062145826204,0.2833619849124279,-0.2743437282722347,0.0472802802038657,,0.05840866615343547,-0.014139371818821321,0.039190306595523215,0.07840867698229285,0.03274794603408231,-0.021356134830831795,-0.006572282013310603,-0.013734841161542041,0.024321806990799437,0.020433650234387424,-0.004903164996289179,0.0017884351607445634,-0.02554200334857608,0.2120264933465206,0.6192198519071906,0.0031269399446234828,-0.003414449391128873,0.025595580015318843,-0.013590876650665657,0.001295948789408751,-0.017200798920747554,0.7512796947401938,-0.014339161872625803,0.052099347409706245,0.8597565000660565,1.0,-0.06554921067540785,-0.006104239304290253,-0.0007423724087160981,0.030650877744510252,0.025903629715213566,0.053696566664210285,0.10429671922273659
path_depth,0.23501802540963365,0.7639612158440188,0.2456029605057875,0.35727888294464005,0.25780135411669064,0.1723856835478753,0.07182489294471617,0.11897000052028542,0.17646942444756528,0.14527278414032754,0.012381808301766052,0.1776671512839723,0.20884661945163638,0.967535637815527,0.02576944733143004,0.13460568083591706,0.05037173442520421,,0.001454083706994212,0.9607772077654272,0.17120213664313344,0.20423600883956847,-0.0944073476356263,0.5096657180546404,,-0.008042630627576293,-0.005663002002942502,0.042918126152535284,-0.061195891866803895,-0.3581766596646776,-0.043648288364651344,0.10993942061213394,-0.031822328489014326,-0.009692028766026923,0.04090127635508791,0.03652669755126702,-0.0011111482087048591,0.12160444381195866,0.29705772430638355,-0.1018903607679671,-0.0006345857681754567,0.01098025462061801,-0.008596698527298633,0.005386471672857965,0.13388168825716726,-0.026830010854430486,-0.04112671904005948,-0.010966075210191516,0.02809874708719567,-0.06317279001115221,-0.06554921067540785,1.0,0.009274118543981778,0.024456725120949624,-0.07196427881564892,0.10679835272569263,-0.011387095126446083,0.0650232947651184
has_redirect,0.05290013062778443,-0.0050911024293967535,0.08355367733163468,0.029941683001143596,0.022508306611228556,0.0340514105382418,0.0033608504073794794,0.10383419691938638,0.16881712138017435,0.1332554669954557,0.0423254811923252,0.04322689352164417,0.04512542938221127,0.0024290264989040673,0.005811472043453389,0.08545658303166088,0.006483278953675671,,-0.0005868608111580761,0.05894731295395675,0.15301368050996889,0.0038359043263862143,-0.0007498252801393702,0.06007878620619356,,0.013058574087482564,0.0050659478652432775,0.004444185203940092,0.08271856166601287,-0.022121618443952093,-0.004683016895960798,0.0964335320560451,0.07704802290925761,-0.0014523892727704084,-0.004601170517609063,-0.002118536862381007,0.023500648803248377,0.01934017714715176,0.018147293772083087,-0.00796048398164463,-0.00030608358220230266,0.02180698460931322,-0.0014025724301020305,0.012340622397288918,0.027639177158701195,0.07696447792498189,-0.001393479000346404,0.05900452660396117,0.01829907520452411,-0.006878577500732575,-0.006104239304290253,0.009274118543981778,1.0,-0.0014197240638789375,-0.004607265943254674,0.11115266362644514,0.025777046748127204,0.04257478968674859
double_slash_in_path,0.010488457811280594,0.020243969332148434,0.02120421707487586,0.037319621430756345,-0.0003996547778865831,0.00146392951295596,0.009290949802606682,0.004226161111653734,0.0039486932582197,0.0006567091162098939,0.0028960232608089484,0.011088963942437241,0.009049969985110786,0.047105402148552765,0.007238831624506738,0.0007722862659942989,0.0028888309087531814,,-0.00028894100568524527,0.04311114051671305,0.00046596504607137554,0.0018867158889529945,-0.002128965121766728,0.01309696307070774,,0.0013353155843672875,0.0020530568599744273,-0.006799073318264732,-0.002752704341365275,0.0022086916447496205,-0.002783800547631548,0.002279528659992325,-0.001450399330375489,-0.0007150840695814127,0.004963044130818731,-0.001043061932163615,0.006616943034864413,0.0052312750589011865,-0.002272737700837286,-0.0006674224274281057,-0.00015070029619246967,0.005699030106446704,-0.0006905567398517279,0.005815272387144358,0.008155625581527801,-0.0007320639032944263,0.002629014634100461,-0.002205272747479488,0.00941255456180273,-0.0007779666344116424,-0.0007423724087160981,0.024456725120949624,-0.0014197240638789375,1.0,0.002236818290471007,-0.001567794464268015,-0.0012317774737209408,0.025618831055399992
abnormal_subdomain,0.0205961062298063,-0.04667265283196318,0.11019587077438173,0.03679194070634582,0.035730858471768163,-0.01836170005361309,0.014511429798227912,-0.016291566396775967,-0.00965396111690989,-0.010696625086440599,-0.0024372413657975083,0.11346393387826402,0.002205955939774343,-0.0651190902486021,0.028329816185337014,0.0009144009592959551,0.010887193814571008,,-0.00012701906290118553,-0.06983914310453508,-0.016819004165161616,0.3200993487497223,-0.2734573299901754,0.12742462576608504,,0.2041178238584409,0.08762097349354823,-9.645634430729447e-05,-0.012866596614873162,0.13853546568530714,-0.012904304790561994,-0.0020309186076798006,0.0017133444960121332,0.004926341330936765,0.00413640441480473,-0.001550847645927567,0.051802551578242054,-0.002551210773578318,0.22342042467751783,0.6409662897114137,-0.0008007341515184781,-0.006547472201334846,0.004913416102257813,0.08741463195736711,-0.012664009110978893,-0.005435073862041084,-0.021595098251065117,-0.00934498685328267,-0.10084378075492895,0.1929031297489913,0.030650877744510252,-0.07196427881564892,-0.004607265943254674,0.002236818290471007,1.0,-0.01806957896196718,-0.006544952566117167,0.13631316242923266
http_no_brand_no_age,0.04524875376819868,0.05678607105065365,0.11690502508753398,0.16957030794176028,-0.005808058143977508,0.01151355894977336,0.056374104443726945,0.08894879886131697,0.059782454136704924,0.03689761484446861,-0.00048069762215251314,0.03960386605352253,0.03968534327077617,0.0954218133490586,-0.002542146064266949,0.035639070129360614,0.005145921434409661,,-0.0029827694765598625,0.13622486132725017,0.061169967250606784,-0.012861617890342455,0.0423960699965048,0.07418069878208096,,-0.034755854487480996,-0.003470256572524794,0.05784510279809934,0.5939923868988947,-0.20264197147798182,-0.025052798472024573,0.706247444770802,0.31280600096856265,-0.005015652244074945,0.00593640241538123,0.08664484504039839,-0.0068225825722813506,-0.00623402136123777,-0.009700076125838172,-0.0012685900535250086,-0.0015556955736531735,-0.00829454837159434,-0.004589718338833899,0.01418584836173851,0.1597755710093835,0.3216663541602649,0.05077727831241518,0.2932615413005782,0.13668623724956674,0.011716282754200762,0.025903629715213566,0.10679835272569263,0.11115266362644514,-0.001567794464268015,-0.01806957896196718,1.0,0.14915218903495664,0.2424874000271497
leet_brand_score,-0.007619406590463184,-0.01940173064052756,-0.02131117060011703,-0.014786098839088001,-0.0050329326247810224,-0.011149908505859906,-0.004019717082418593,-0.005095241991265466,-0.008482974093182558,-0.007904988234322,-0.0029175844044402716,-0.008777462008167888,-0.0062767931282936736,-0.01776911443945373,-0.002248119159935324,-0.0002901948992904274,-0.003649285081836158,,-0.0005091707225269404,-0.012570345411009246,-0.008636015843683563,-0.00927034661676139,0.00792682548499656,-0.0003059314505379627,,-0.01805065397120799,-0.0018411027347954973,0.001285786640656191,0.1373650789573677,-0.0316715455803371,-0.004905602556642781,0.1787147641893623,0.07434363726223524,-0.001260118381303398,-0.0026227304781464645,-0.0018380797020503702,-0.007852248902109442,-0.011198496415635459,-0.008687977460827506,0.02376634030641109,-0.00026556347900627363,-0.0026288397764221384,-0.001216896415731293,-0.0037607392254208043,0.027237859180726017,0.08147680909287867,0.18261442824491175,0.0031444552922679924,0.029461542268711578,0.03662026606379738,0.053696566664210285,-0.011387095126446083,0.025777046748127204,-0.0012317774737209408,-0.006544952566117167,0.14915218903495664,1.0,0.043095803599804056
label,0.0729794043762326,-0.0022572781841414674,0.24078781648857434,0.07385095615166089,-0.0883545629937708,-0.06394789464587924,0.08040831770065562,0.07484720251302363,0.11873748676236508,0.11369153893324131,0.02580350780908849,0.11888624967014105,0.057764581372849004,0.03326399850033057,0.04825319518928054,0.0619992676963196,0.051094646928938246,,0.00019400133707724387,0.08482092452502839,0.1224207784268673,0.16534460495240963,-0.1255778955489454,0.1975920573845763,,0.2757792788326021,0.07839561800739418,-0.011853367338262344,0.19215467798545086,0.27165584266524523,0.10487693327373437,0.2114063210870441,0.10604558039504884,0.013823990233059837,0.08568472195933077,0.03422855292443857,0.26941143632300435,0.020446869579844214,0.018139845472743107,0.18083203907981524,0.0038000021280017544,-0.001709845725015379,0.012790898395315388,0.07969923853435502,0.1337400019386559,0.08722514984145804,0.0796054015052951,0.08328025707908808,-0.020369436503664472,0.10970890242968777,0.10429671922273659,0.0650232947651184,0.04257478968674859,0.025618831055399992,0.13631316242923266,0.2424874000271497,0.043095803599804056,1.0
