Feature_1,Feature_2,Correlation,Abs_Correlation
domain_len,has_redirect,0.01829907520452411,0.01829907520452411
num_params,max_domain_digits,-0.01821062145826204,0.01821062145826204
max_digits,has_redirect,0.018147293772083087,0.018147293772083087
max_digits,label,0.018139845472743107,0.018139845472743107
abnormal_subdomain,http_no_brand_no_age,-0.01806957896196718,0.01806957896196718
subdomain_parts,leet_brand_score,-0.01805065397120799,0.01805065397120799
num_digits,brand_mismatch,-0.017992186193315985,0.017992186193315985
has_multi_subdomain,tld_len,0.01782633473850062,0.01782633473850062
num_subdirs,leet_brand_score,-0.01776911443945373,0.01776911443945373
num_hyphens,sus_words,0.01775974518659396,0.01775974518659396
url_entropy,puny,0.017687160345507484,0.017687160345507484
num_equal,brand_in_domain,-0.017641651998943676,0.017641651998943676
num_letters,max_domain_digits,-0.01755959749387044,0.01755959749387044
leet_in_domain,brand_hyphen_suspicious,-0.01751501639726806,0.01751501639726806
brand_hyphen_suspicious,domain_digit_ratio,-0.0174781705279108,0.0174781705279108
num_frag,visual_brand_similarity,0.01747039443253857,0.01747039443253857
num_qmark,has_multi_subdomain,0.01745340700753616,0.01745340700753616
num_equal,leet_speak_score,-0.01740595506475811,0.01740595506475811
has_multi_subdomain,shortened,-0.017313800933640093,0.017313800933640093
num_params,risky_tld,-0.017311829897661633,0.017311829897661633
num_params,brand_in_domain,-0.01729281267065238,0.01729281267065238
brand_in_domain,max_domain_digits,-0.017200798920747554,0.017200798920747554
shortened,subdomain_spam_score,-0.01717009454781246,0.01717009454781246
num_params,tld_len,0.016914454617903633,0.016914454617903633
url_entropy,punycode_suspicious,0.016851043588648088,0.016851043588648088
num_qmark,subdomain_spam_score,0.016828169936730905,0.016828169936730905
num_params,abnormal_subdomain,-0.016819004165161616,0.016819004165161616
num_equal,tld_len,0.01671411078704719,0.01671411078704719
num_at,ratio_letters,-0.01662833950877678,0.01662833950877678
num_repeating,https_flag,0.01660252771259049,0.01660252771259049
suspicious_port,domain_len,0.016544310754458412,0.016544310754458412
shortened,brand_mismatch,-0.016468691091819684,0.016468691091819684
path_dots,brand_hyphen_suspicious,-0.01642061371522122,0.01642061371522122
num_hyphens,subdomain_spam_score,0.016353796021216657,0.016353796021216657
num_dots,leet_in_domain,0.016333607264520638,0.016333607264520638
num_qmark,abnormal_subdomain,-0.016291566396775967,0.016291566396775967
brand_mismatch,max_vowels,-0.016258983163403726,0.016258983163403726
num_digits,shortened,-0.01618724636339793,0.01618724636339793
num_amp,shortened,-0.016140389564338616,0.016140389564338616
num_letters,leet_in_domain,-0.015911227444318464,0.015911227444318464
path_dots,encoding_ratio,0.01586426350212073,0.01586426350212073
has_multi_subdomain,leet_in_domain,-0.015860213731360373,0.015860213731360373
brand_mismatch,leet_in_domain,-0.01572854533471933,0.01572854533471933
shortened,visual_brand_similarity,-0.015715853448214134,0.015715853448214134
num_amp,leet_speak_score,-0.015580504644828472,0.015580504644828472
num_at,domain_len,0.015527641357682509,0.015527641357682509
subdomain_parts,visual_brand_similarity,-0.015517212245693598,0.015517212245693598
ratio_digits,sus_words,-0.01551374354883029,0.01551374354883029
num_hyphens,susp_ext,-0.015465701965883804,0.015465701965883804
leet_speak_score,brand_in_domain,-0.015394122225298202,0.015394122225298202
num_hyphens,domain_digit_ratio,-0.015180453323477946,0.015180453323477946
num_equal,leet_in_domain,-0.015088269462889084,0.015088269462889084
https_flag,puny,0.0150800851604304,0.0150800851604304
num_special,shortened,-0.015024988771126544,0.015024988771126544
subdomain_parts,sus_words,-0.015012935741311677,0.015012935741311677
num_amp,max_domain_digits,-0.014979806295186835,0.014979806295186835
num_qmark,leet_speak_score,-0.014958100813722263,0.014958100813722263
num_special,brand_in_domain,-0.014954162194083187,0.014954162194083187
num_non_ascii,url_entropy,0.014906062773128136,0.014906062773128136
path_dots,leet_brand_score,-0.014786098839088001,0.014786098839088001
shortened,brand_in_domain,-0.014776726983603864,0.014776726983603864
num_at,punycode_suspicious,0.014739569801275597,0.014739569801275597
num_amp,susp_ext,-0.014724936791179614,0.014724936791179614
num_at,leet_speak_score,0.014639178625098061,0.014639178625098061
num_digits,suspicious_port,0.014609294100654016,0.014609294100654016
num_amp,brand_in_domain,-0.0145897732894931,0.0145897732894931
max_consonants,domain_digit_ratio,0.014549234520243535,0.014549234520243535
num_at,abnormal_subdomain,0.014511429798227912,0.014511429798227912
risky_tld,max_vowels,-0.014488324066656599,0.014488324066656599
num_hyphens,num_qmark,0.014373227155269308,0.014373227155269308
brand_hyphen_suspicious,max_domain_digits,-0.014339161872625803,0.014339161872625803
num_percent,domain_len,-0.014319929003587948,0.014319929003587948
num_qmark,domain_digit_ratio,-0.014304445013936495,0.014304445013936495
path_len,susp_ext,0.014300778670651233,0.014300778670651233
subdomain_spam_score,http_no_brand_no_age,0.01418584836173851,0.01418584836173851
num_slashes,encoding_ratio,0.014181078507483359,0.014181078507483359
has_multi_subdomain,max_domain_digits,-0.014139371818821321,0.014139371818821321
num_params,brand_mismatch,-0.014133019648623447,0.014133019648623447
https_flag,punycode_suspicious,0.014068776016284706,0.014068776016284706
url_len,brand_in_domain,-0.01406464607902013,0.01406464607902013
num_amp,https_flag,0.013983186784079381,0.013983186784079381
num_amp,risky_tld,-0.013900324731717238,0.013900324731717238
num_underscores,leet_in_domain,-0.013874705855005286,0.013874705855005286
num_underscores,subdomain_spam_score,0.013842697338022472,0.013842697338022472
puny,label,0.013823990233059837,0.013823990233059837
num_percent,https_flag,-0.013803692067379403,0.013803692067379403
subdomain_parts,encoding_ratio,0.013735446142473883,0.013735446142473883
brand_mismatch,max_domain_digits,-0.013734841161542041,0.013734841161542041
num_equal,brand_hyphen_suspicious,-0.013734361193832454,0.013734361193832454
subdomain_spam_score,max_domain_digits,-0.013590876650665657,0.013590876650665657
num_hyphens,encoding_ratio,0.013541026931014562,0.013541026931014562
num_at,puny,0.013503426727880683,0.013503426727880683
num_equal,brand_mismatch,-0.01336113632740892,0.01336113632740892
num_hyphens,has_multi_subdomain,0.013356326713274238,0.013356326713274238
subdomain_spam_score,leet_in_domain,-0.013316049722151592,0.013316049722151592
num_qmark,tld_len,0.013313324630651338,0.013313324630651338
num_params,leet_in_domain,-0.013293221095120189,0.013293221095120189
num_params,brand_hyphen_suspicious,-0.013107487617569087,0.013107487617569087
url_entropy,double_slash_in_path,0.01309696307070774,0.01309696307070774
subdomain_parts,has_redirect,0.013058574087482564,0.013058574087482564
num_hyphens,brand_hyphen_suspicious,0.012957663764599335,0.012957663764599335
num_at,num_non_ascii,0.012931908405696595,0.012931908405696595
shortened,abnormal_subdomain,-0.012904304790561994,0.012904304790561994
num_slashes,brand_hyphen_suspicious,-0.01287428095360979,0.01287428095360979
risky_tld,abnormal_subdomain,-0.012866596614873162,0.012866596614873162
ratio_digits,http_no_brand_no_age,-0.012861617890342455,0.012861617890342455
punycode_suspicious,label,0.012790898395315388,0.012790898395315388
num_at,susp_ext,0.012735540545685714,0.012735540545685714
num_amp,leet_in_domain,-0.01269852581326407,0.01269852581326407
visual_brand_similarity,abnormal_subdomain,-0.012664009110978893,0.012664009110978893
path_len,has_multi_subdomain,-0.012650409319696297,0.012650409319696297
num_repeating,leet_speak_score,0.012582873677077963,0.012582873677077963
num_slashes,leet_brand_score,-0.012570345411009246,0.012570345411009246
num_percent,risky_tld,-0.012567311121930337,0.012567311121930337
puny,encoding_ratio,0.012532538223381432,0.012532538223381432
url_entropy,brand_mismatch,-0.012503713653853889,0.012503713653853889
url_len,leet_speak_score,0.012464591451277502,0.012464591451277502
num_amp,tld_len,0.012446329749386729,0.012446329749386729
num_percent,path_depth,0.012381808301766052,0.012381808301766052
subdomain_spam_score,has_redirect,0.012340622397288918,0.012340622397288918
num_frag,domain_digit_ratio,0.01228693312428843,0.01228693312428843
num_hyphens,max_consonants,0.012166795190179382,0.012166795190179382
sus_words,domain_digit_ratio,-0.012142831853476447,0.012142831853476447
num_repeating,visual_brand_similarity,0.012124944716300374,0.012124944716300374
path_dots,suspicious_port,0.01196866269710806,0.01196866269710806
risky_tld,encoding_ratio,-0.01189909559211311,0.01189909559211311
path_dots,leet_in_domain,0.011875072997898495,0.011875072997898495
tld_len,label,-0.011853367338262344,0.011853367338262344
has_multi_subdomain,visual_brand_similarity,-0.011754045009623864,0.011754045009623864
domain_digit_ratio,http_no_brand_no_age,0.011716282754200762,0.011716282754200762
has_multi_subdomain,brand_hyphen_suspicious,-0.011674219156829924,0.011674219156829924
https_flag,subdomain_spam_score,0.011592765029307934,0.011592765029307934
sus_words,susp_ext,-0.011590219320056173,0.011590219320056173
num_amp,brand_hyphen_suspicious,-0.01158060398616564,0.01158060398616564
path_len,num_frag,0.011573446765452026,0.011573446765452026
num_underscores,http_no_brand_no_age,0.01151355894977336,0.01151355894977336
ratio_digits,punycode_suspicious,0.011495763466857713,0.011495763466857713
path_depth,leet_brand_score,-0.011387095126446083,0.011387095126446083
path_len,puny,-0.01130669134888383,0.01130669134888383
url_len,suspicious_port,0.01128563579595112,0.01128563579595112
num_special,susp_ext,-0.011251191198670105,0.011251191198670105
susp_ext,visual_brand_similarity,-0.011221226000335266,0.011221226000335266
brand_mismatch,leet_speak_score,-0.011216877373725813,0.011216877373725813
num_frag,brand_in_domain,0.011207891957995545,0.011207891957995545
max_vowels,leet_brand_score,-0.011198496415635459,0.011198496415635459
num_underscores,leet_brand_score,-0.011149908505859906,0.011149908505859906
num_underscores,ratio_letters,-0.01110271428517987,0.01110271428517987
num_frag,leet_in_domain,0.011092601673162903,0.011092601673162903
num_digits,double_slash_in_path,0.011088963942437241,0.011088963942437241
encoding_ratio,path_depth,0.01098025462061801,0.01098025462061801
brand_hyphen_suspicious,path_depth,-0.010966075210191516,0.010966075210191516
encoding_ratio,domain_len,-0.010916395744672758,0.010916395744672758
num_repeating,abnormal_subdomain,0.010887193814571008,0.010887193814571008
num_qmark,max_domain_digits,-0.01083104319122064,0.01083104319122064
num_letters,ratio_letters,0.010798895997567209,0.010798895997567209
url_entropy,homoglyph_suspicious,0.010793374894406585,0.010793374894406585
num_qmark,brand_mismatch,-0.010778173392596698,0.010778173392596698
num_special,risky_tld,-0.010731116757466467,0.010731116757466467
ratio_digits,puny,0.010724552900219045,0.010724552900219045
num_amp,abnormal_subdomain,-0.010696625086440599,0.010696625086440599
num_digits,domain_len,0.010656704398479891,0.010656704398479891
num_letters,leet_speak_score,-0.01062489663936585,0.01062489663936585
num_qmark,brand_in_domain,-0.010610037081898454,0.010610037081898454
sus_words,leet_speak_score,-0.010551784577989413,0.010551784577989413
num_amp,brand_mismatch,-0.010536104090082349,0.010536104090082349
url_len,double_slash_in_path,0.010488457811280594,0.010488457811280594
https_flag,leet_in_domain,0.010468937380225026,0.010468937380225026
path_len,punycode_suspicious,-0.010439884910799646,0.010439884910799646
url_len,risky_tld,-0.010416785910300373,0.010416785910300373
num_at,homoglyph_suspicious,0.010236100754829782,0.010236100754829782
num_special,brand_hyphen_suspicious,-0.010192524952484319,0.010192524952484319
num_at,risky_tld,0.010179309855289502,0.010179309855289502
num_frag,brand_mismatch,0.010134193587442102,0.010134193587442102
num_special,brand_mismatch,-0.010089270742784807,0.010089270742784807
num_params,domain_len,0.009949577111662701,0.009949577111662701
num_letters,brand_in_domain,-0.00992376406648685,0.00992376406648685
num_frag,sus_words,0.009897848879691112,0.009897848879691112
num_at,brand_in_domain,-0.009886800564878609,0.009886800564878609
num_digits,risky_tld,-0.00971218398603357,0.00971218398603357
max_digits,http_no_brand_no_age,-0.009700076125838172,0.009700076125838172
puny,path_depth,-0.009692028766026923,0.009692028766026923
sus_words,max_digits,-0.009667027946234003,0.009667027946234003
num_equal,abnormal_subdomain,-0.00965396111690989,0.00965396111690989
domain_len,double_slash_in_path,0.00941255456180273,0.00941255456180273
susp_ext,max_vowels,-0.009404860470241682,0.009404860470241682
url_len,brand_hyphen_suspicious,-0.009402657997760066,0.009402657997760066
brand_hyphen_suspicious,abnormal_subdomain,-0.00934498685328267,0.00934498685328267
num_amp,domain_len,0.009317418340088772,0.009317418340088772
num_hyphens,num_at,-0.009298536195258321,0.009298536195258321
num_at,double_slash_in_path,0.009290949802606682,0.009290949802606682
path_depth,has_redirect,0.009274118543981778,0.009274118543981778
ratio_digits,leet_brand_score,-0.00927034661676139,0.00927034661676139
num_slashes,subdomain_spam_score,0.009232146799297177,0.009232146799297177
num_special,domain_digit_ratio,-0.009174849724947046,0.009174849724947046
num_slashes,puny,-0.009095266752143486,0.009095266752143486
num_letters,double_slash_in_path,0.009049969985110786,0.009049969985110786
shortened,susp_ext,-0.00902199331021435,0.00902199331021435
subdomain_spam_score,brand_hyphen_suspicious,-0.008846700506430171,0.008846700506430171
brand_mismatch,susp_ext,-0.008815242087103463,0.008815242087103463
shortened,brand_hyphen_suspicious,-0.008782586026232355,0.008782586026232355
num_digits,leet_brand_score,-0.008777462008167888,0.008777462008167888
max_digits,leet_brand_score,-0.008687977460827506,0.008687977460827506
num_params,leet_brand_score,-0.008636015843683563,0.008636015843683563
punycode_suspicious,path_depth,-0.008596698527298633,0.008596698527298633
leet_speak_score,visual_brand_similarity,-0.008500045407841453,0.008500045407841453
num_equal,leet_brand_score,-0.008482974093182558,0.008482974093182558
num_repeating,shortened,-0.008474801473213578,0.008474801473213578
num_qmark,brand_hyphen_suspicious,-0.00847305183139008,0.00847305183139008
num_letters,suspicious_port,0.008460342696552176,0.008460342696552176
num_subdirs,has_multi_subdomain,-0.008451918489271109,0.008451918489271109
num_repeating,brand_in_domain,-0.008419613210741143,0.008419613210741143
encoding_ratio,http_no_brand_no_age,-0.00829454837159434,0.00829454837159434
visual_brand_similarity,double_slash_in_path,0.008155625581527801,0.008155625581527801
subdomain_parts,path_depth,-0.008042630627576293,0.008042630627576293
tld_len,brand_in_domain,0.008001104559135138,0.008001104559135138
num_repeating,brand_mismatch,-0.007990725893643169,0.007990725893643169
num_slashes,punycode_suspicious,-0.007980462007567631,0.007980462007567631
leet_speak_score,has_redirect,-0.00796048398164463,0.00796048398164463
ratio_letters,leet_brand_score,0.00792682548499656,0.00792682548499656
num_amp,leet_brand_score,-0.007904988234322,0.007904988234322
num_at,brand_mismatch,-0.007887548788130479,0.007887548788130479
max_consonants,leet_brand_score,-0.007852248902109442,0.007852248902109442
url_entropy,brand_hyphen_suspicious,-0.007838026955566506,0.007838026955566506
subdomain_parts,susp_ext,0.007730255046956946,0.007730255046956946
num_dots,brand_mismatch,-0.0077137329632824886,0.0077137329632824886
num_dots,domain_len,-0.007694949198758061,0.007694949198758061
num_qmark,suspicious_port,-0.0076598492877371326,0.0076598492877371326
url_len,leet_brand_score,-0.007619406590463184,0.007619406590463184
num_at,subdomain_parts,-0.007592822189989863,0.007592822189989863
num_percent,sus_words,0.007530799785438377,0.007530799785438377
url_len,brand_mismatch,-0.0075187765963151505,0.0075187765963151505
ratio_digits,https_flag,-0.007463608490964897,0.007463608490964897
num_letters,risky_tld,-0.0073406927693579534,0.0073406927693579534
num_qmark,domain_len,0.007306233791512706,0.007306233791512706
subdomain_spam_score,domain_digit_ratio,-0.007302282703678368,0.007302282703678368
num_special,tld_len,0.007289424612821192,0.007289424612821192
num_at,max_consonants,0.0072779564449774485,0.0072779564449774485
num_params,suspicious_port,-0.007256892910206394,0.007256892910206394
num_frag,double_slash_in_path,0.007238831624506738,0.007238831624506738
url_len,leet_in_domain,-0.007211712494788745,0.007211712494788745
susp_ext,brand_hyphen_suspicious,-0.007147047942024914,0.007147047942024914
sus_words,suspicious_port,-0.007143445892029035,0.007143445892029035
susp_ext,brand_in_domain,-0.006936986626441289,0.006936986626441289
subdomain_spam_score,visual_brand_similarity,-0.006910561959670165,0.006910561959670165
domain_digit_ratio,has_redirect,-0.006878577500732575,0.006878577500732575
num_hyphens,leet_speak_score,0.006832729008024111,0.006832729008024111
max_consonants,http_no_brand_no_age,-0.0068225825722813506,0.0068225825722813506
tld_len,double_slash_in_path,-0.006799073318264732,0.006799073318264732
url_len,domain_digit_ratio,-0.006768918653504033,0.006768918653504033
max_consonants,double_slash_in_path,0.006616943034864413,0.006616943034864413
tld_len,encoding_ratio,-0.006597737970976869,0.006597737970976869
sus_words,max_domain_digits,-0.006572282013310603,0.006572282013310603
encoding_ratio,abnormal_subdomain,-0.006547472201334846,0.006547472201334846
abnormal_subdomain,leet_brand_score,-0.006544952566117167,0.006544952566117167
num_percent,shortened,-0.006527714620873549,0.006527714620873549
num_repeating,has_redirect,0.006483278953675671,0.006483278953675671
num_qmark,risky_tld,-0.006481177566402571,0.006481177566402571
num_repeating,domain_len,0.006447968153189425,0.006447968153189425
num_repeating,brand_hyphen_suspicious,-0.006423029394347425,0.006423029394347425
num_underscores,puny,-0.006418283486497429,0.006418283486497429
url_len,max_domain_digits,-0.006365877047473371,0.006365877047473371
suspicious_port,max_vowels,0.006330194829309442,0.006330194829309442
susp_ext,suspicious_port,0.006316026504185964,0.006316026504185964
ratio_letters,homoglyph_suspicious,-0.006293179533747326,0.006293179533747326
num_letters,leet_brand_score,-0.0062767931282936736,0.0062767931282936736
max_vowels,http_no_brand_no_age,-0.00623402136123777,0.00623402136123777
sus_words,max_vowels,-0.006222919088423412,0.006222919088423412
num_percent,brand_mismatch,-0.006216412899460074,0.006216412899460074
num_letters,brand_hyphen_suspicious,-0.006190366207184398,0.006190366207184398
num_special,suspicious_port,-0.0061884681304567295,0.0061884681304567295
num_underscores,tld_len,0.006184365440298738,0.006184365440298738
num_underscores,punycode_suspicious,-0.006180118517672623,0.006180118517672623
num_frag,risky_tld,-0.0061629969313328975,0.0061629969313328975
homoglyph_suspicious,domain_digit_ratio,0.006128589643966341,0.006128589643966341
max_domain_digits,has_redirect,-0.006104239304290253,0.006104239304290253
subdomain_parts,leet_in_domain,0.006055620267051691,0.006055620267051691
num_underscores,suspicious_port,-0.006035262532797352,0.006035262532797352
path_dots,max_domain_digits,-0.006026989674386329,0.006026989674386329
num_repeating,puny,0.006016997354871252,0.006016997354871252
path_dots,subdomain_parts,-0.006008197484782942,0.006008197484782942
susp_ext,domain_len,0.006002875140693763,0.006002875140693763
num_equal,domain_len,0.005960816518607908,0.005960816518607908
shortened,encoding_ratio,-0.005941142588955554,0.005941142588955554
susp_ext,http_no_brand_no_age,0.00593640241538123,0.00593640241538123
subdomain_spam_score,double_slash_in_path,0.005815272387144358,0.005815272387144358
num_frag,has_redirect,0.005811472043453389,0.005811472043453389
num_hyphens,http_no_brand_no_age,-0.005808058143977508,0.005808058143977508
suspicious_port,visual_brand_similarity,-0.005762291848269867,0.005762291848269867
has_multi_subdomain,susp_ext,-0.005739831113456372,0.005739831113456372
brand_mismatch,encoding_ratio,-0.005714392452807362,0.005714392452807362
encoding_ratio,double_slash_in_path,0.005699030106446704,0.005699030106446704
has_multi_subdomain,path_depth,-0.005663002002942502,0.005663002002942502
has_multi_subdomain,suspicious_port,-0.005628722395191374,0.005628722395191374
path_dots,punycode_suspicious,0.005574197254187136,0.005574197254187136
path_dots,puny,0.005528934949137333,0.005528934949137333
num_qmark,homoglyph_suspicious,0.005503372770748979,0.005503372770748979
sus_words,puny,-0.005494174424220123,0.005494174424220123
num_special,leet_speak_score,-0.005488352179111837,0.005488352179111837
brand_in_domain,abnormal_subdomain,-0.005435073862041084,0.005435073862041084
risky_tld,susp_ext,0.005432602242879257,0.005432602242879257
num_percent,brand_in_domain,-0.0054181270876603686,0.0054181270876603686
subdomain_spam_score,path_depth,0.005386471672857965,0.005386471672857965
num_qmark,num_non_ascii,0.0053110951294138955,0.0053110951294138955
tld_len,brand_hyphen_suspicious,0.005299814565466196,0.005299814565466196
sus_words,punycode_suspicious,-0.005233070570803282,0.005233070570803282
max_vowels,double_slash_in_path,0.0052312750589011865,0.0052312750589011865
num_frag,max_domain_digits,0.00517259823618174,0.00517259823618174
encoding_ratio,brand_in_domain,-0.005157825003262669,0.005157825003262669
num_repeating,http_no_brand_no_age,0.005145921434409661,0.005145921434409661
num_percent,brand_hyphen_suspicious,-0.005140444689702142,0.005140444689702142
num_qmark,leet_brand_score,-0.005095241991265466,0.005095241991265466
path_len,has_redirect,-0.0050911024293967535,0.0050911024293967535
has_multi_subdomain,has_redirect,0.0050659478652432775,0.0050659478652432775
puny,max_vowels,0.005064626726893451,0.005064626726893451
num_hyphens,leet_brand_score,-0.0050329326247810224,0.0050329326247810224
num_special,leet_in_domain,0.005017888493854084,0.005017888493854084
puny,http_no_brand_no_age,-0.005015652244074945,0.005015652244074945
num_at,brand_hyphen_suspicious,-0.004982025997147169,0.004982025997147169
puny,max_consonants,0.0049703721675208,0.0049703721675208
susp_ext,double_slash_in_path,0.004963044130818731,0.004963044130818731
num_repeating,punycode_suspicious,0.004943205628709576,0.004943205628709576
puny,abnormal_subdomain,0.004926341330936765,0.004926341330936765
punycode_suspicious,abnormal_subdomain,0.004913416102257813,0.004913416102257813
shortened,leet_brand_score,-0.004905602556642781,0.004905602556642781
num_equal,suspicious_port,-0.004904783670761206,0.004904783670761206
suspicious_port,max_domain_digits,-0.004903164996289179,0.004903164996289179
num_percent,leet_speak_score,0.0048781742064696295,0.0048781742064696295
num_special,max_domain_digits,-0.004873872933485719,0.004873872933485719
num_underscores,susp_ext,-0.004858111354731467,0.004858111354731467
max_consonants,punycode_suspicious,0.004842743598230874,0.004842743598230874
num_non_ascii,domain_digit_ratio,0.004797179503246112,0.004797179503246112
max_vowels,punycode_suspicious,0.004796322080555031,0.004796322080555031
num_params,punycode_suspicious,-0.004790913926035153,0.004790913926035153
suspicious_port,leet_speak_score,0.004767782112662715,0.004767782112662715
num_equal,punycode_suspicious,-0.0047642478479920656,0.0047642478479920656
num_subdirs,encoding_ratio,0.004752280851985181,0.004752280851985181
encoding_ratio,brand_hyphen_suspicious,-0.004706457814106053,0.004706457814106053
shortened,has_redirect,-0.004683016895960798,0.004683016895960798
num_dots,homoglyph_suspicious,0.004661604649046648,0.004661604649046648
num_underscores,num_frag,0.004653799838031654,0.004653799838031654
num_percent,num_subdirs,0.004652743438027727,0.004652743438027727
homoglyph_suspicious,domain_len,-0.004631684354847132,0.004631684354847132
num_subdirs,puny,-0.004623538434290735,0.004623538434290735
has_redirect,abnormal_subdomain,-0.004607265943254674,0.004607265943254674
susp_ext,has_redirect,-0.004601170517609063,0.004601170517609063
punycode_suspicious,http_no_brand_no_age,-0.004589718338833899,0.004589718338833899
num_repeating,tld_len,0.004562650698391655,0.004562650698391655
num_params,https_flag,-0.0045407448266731815,0.0045407448266731815
suspicious_port,brand_in_domain,-0.004537886008492156,0.004537886008492156
path_dots,homoglyph_suspicious,0.004493641745349196,0.004493641745349196
num_frag,domain_len,-0.004448589759087013,0.004448589759087013
tld_len,has_redirect,0.004444185203940092,0.004444185203940092
num_non_ascii,max_digits,0.004443618538700144,0.004443618538700144
num_non_ascii,ratio_letters,-0.004419399783811413,0.004419399783811413
has_multi_subdomain,brand_in_domain,-0.0044006645120700395,0.0044006645120700395
num_percent,max_domain_digits,-0.00438688802780534,0.00438688802780534
num_dots,num_non_ascii,0.0043573115053528065,0.0043573115053528065
num_letters,susp_ext,-0.004345998524943473,0.004345998524943473
num_special,puny,-0.004342891812770375,0.004342891812770375
suspicious_port,domain_digit_ratio,-0.00427545079647909,0.00427545079647909
brand_mismatch,puny,-0.004230367242594597,0.004230367242594597
num_qmark,double_slash_in_path,0.004226161111653734,0.004226161111653734
num_special,punycode_suspicious,-0.004193930950679991,0.004193930950679991
num_non_ascii,leet_in_domain,0.004181669841688526,0.004181669841688526
num_non_ascii,subdomain_parts,0.004156981493385513,0.004156981493385513
shortened,suspicious_port,-0.00415403544091554,0.00415403544091554
num_non_ascii,leet_speak_score,0.00414410530822549,0.00414410530822549
susp_ext,abnormal_subdomain,0.00413640441480473,0.00413640441480473
num_frag,susp_ext,-0.004134561613442775,0.004134561613442775
num_amp,punycode_suspicious,-0.004110068091950342,0.004110068091950342
brand_mismatch,punycode_suspicious,-0.004085265964786281,0.004085265964786281
num_non_ascii,subdomain_spam_score,0.00407572459641128,0.00407572459641128
suspicious_port,leet_in_domain,-0.004073693859291138,0.004073693859291138
num_non_ascii,https_flag,-0.004060963981345926,0.004060963981345926
tld_len,brand_mismatch,0.004042100688035616,0.004042100688035616
num_frag,brand_hyphen_suspicious,-0.004024847037927622,0.004024847037927622
num_at,leet_brand_score,-0.004019717082418593,0.004019717082418593
num_percent,susp_ext,-0.003992407145691542,0.003992407145691542
num_equal,https_flag,0.0039776589181593405,0.0039776589181593405
num_equal,double_slash_in_path,0.0039486932582197,0.0039486932582197
has_multi_subdomain,domain_digit_ratio,-0.003916937288853674,0.003916937288853674
sus_words,encoding_ratio,-0.003885297621162719,0.003885297621162719
path_len,num_non_ascii,0.00388051515604813,0.00388051515604813
risky_tld,puny,-0.00386120737569846,0.00386120737569846
ratio_digits,has_redirect,0.0038359043263862143,0.0038359043263862143
num_letters,brand_mismatch,-0.0038306121362141014,0.0038306121362141014
homoglyph_suspicious,label,0.0038000021280017544,0.0038000021280017544
puny,brand_in_domain,-0.003795746816530746,0.003795746816530746
num_repeating,risky_tld,0.003790193638900802,0.003790193638900802
subdomain_spam_score,leet_brand_score,-0.0037607392254208043,0.0037607392254208043
url_entropy,risky_tld,-0.0037140180472905434,0.0037140180472905434
punycode_suspicious,visual_brand_similarity,-0.0037137420909660658,0.0037137420909660658
punycode_suspicious,brand_in_domain,-0.003665552986602698,0.003665552986602698
num_params,puny,-0.0036576006730704175,0.0036576006730704175
num_repeating,leet_brand_score,-0.003649285081836158,0.003649285081836158
leet_speak_score,encoding_ratio,-0.0036447038133436663,0.0036447038133436663
num_underscores,num_at,0.0035909790872491127,0.0035909790872491127
puny,subdomain_spam_score,-0.0035856071329583013,0.0035856071329583013
num_percent,tld_len,-0.003562390471042391,0.003562390471042391
encoding_ratio,leet_in_domain,0.0035058210818804843,0.0035058210818804843
has_multi_subdomain,http_no_brand_no_age,-0.003470256572524794,0.003470256572524794
num_underscores,domain_len,0.0034524050685217343,0.0034524050685217343
risky_tld,punycode_suspicious,-0.003445103371537987,0.003445103371537987
num_amp,puny,-0.0034428962811408116,0.0034428962811408116
num_dots,risky_tld,0.0034201991660136512,0.0034201991660136512
encoding_ratio,max_domain_digits,-0.003414449391128873,0.003414449391128873
num_at,suspicious_port,-0.0034038728229643265,0.0034038728229643265
punycode_suspicious,subdomain_spam_score,-0.003374105874373515,0.003374105874373515
num_repeating,susp_ext,0.0033624588917051217,0.0033624588917051217
num_at,has_redirect,0.0033608504073794794,0.0033608504073794794
num_non_ascii,domain_len,-0.003353143940784232,0.003353143940784232
num_qmark,punycode_suspicious,-0.003307814377813879,0.003307814377813879
puny,visual_brand_similarity,-0.0032989737054479576,0.0032989737054479576
suspicious_port,brand_hyphen_suspicious,-0.003290746227386536,0.003290746227386536
num_subdirs,punycode_suspicious,-0.0032881574872387093,0.0032881574872387093
num_qmark,leet_in_domain,-0.003261000048742687,0.003261000048742687
num_subdirs,subdomain_spam_score,0.003245346549699082,0.003245346549699082
num_frag,encoding_ratio,0.003196880533846588,0.003196880533846588
has_multi_subdomain,puny,-0.0031961061485471657,0.0031961061485471657
path_dots,num_non_ascii,0.0031814575482534634,0.0031814575482534634
brand_hyphen_suspicious,leet_brand_score,0.0031444552922679924,0.0031444552922679924
homoglyph_suspicious,max_domain_digits,0.0031269399446234828,0.0031269399446234828
num_at,leet_in_domain,0.0031073580208277013,0.0031073580208277013
ratio_digits,homoglyph_suspicious,0.0030995217275864313,0.0030995217275864313
num_percent,num_non_ascii,0.0030906874812490098,0.0030906874812490098
num_repeating,domain_digit_ratio,0.003060821219275077,0.003060821219275077
num_underscores,num_non_ascii,0.0030299299457397498,0.0030299299457397498
num_special,num_non_ascii,0.0029946337487929586,0.0029946337487929586
